Date,Price,Open,High,Low,Volume,Chg%
4/5/2024,70701,69560,71499,69455,120,1.56
4/8/2024,70607,70595,70776,70189,15270,-0.13
4/9/2024,71130,70700,71448,70673,21010,0.74
4/10/2024,71127,71181,71479,70702,23200,0
4/11/2024,71514,71209,71549,70983,8890,0.54
4/12/2024,71857,71774,73931,71721,41610,0.48
4/15/2024,72329,71963,72410,71303,24040,0.66
4/16/2024,73109,72500,73335,72427,24810,1.08
4/17/2024,72695,73197,73379,72550,15890,-0.57
4/18/2024,73016,72666,73130,72639,13830,0.44
4/19/2024,73246,73171,73350,72821,18010,0.31
4/22/2024,71936,73001,73001,71808,20680,-1.79
4/23/2024,71590,71710,71770,71010,18480,-0.48
4/24/2024,71692,71750,71909,71394,10600,0.14
4/25/2024,71725,71559,71987,71300,10770,0.05
4/26/2024,72107,71782,72402,71636,10510,0.53
4/29/2024,72250,71953,72399,71805,4310,0.2
4/30/2024,70969,72201,72201,70900,1990,-1.77
5/1/2024,71274,71130,71439,71005,210,0.43
5/2/2024,71119,71871,71871,70800,380,-0.22
5/3/2024,70998,71009,71275,70586,210,-0.17
5/6/2024,71321,70690,71475,70690,16430,0.45
5/7/2024,71136,71339,71365,70967,9590,-0.26
5/8/2024,71129,71170,71290,70900,11770,-0.01
5/9/2024,71586,71002,71656,70910,18150,0.64
5/10/2024,72595,71690,72751,71690,21550,1.41
5/13/2024,71819,72405,72405,71735,16920,-1.07
5/14/2024,72213,71950,72257,71810,11480,0.55
5/15/2024,73001,72270,73041,72200,21500,1.09
5/16/2024,72896,72860,73194,72701,12280,-0.14
5/17/2024,73593,72798,73650,72760,16470,0.96
5/20/2024,74283,73929,74345,73542,12790,0.94
5/21/2024,73970,73911,74285,73623,13670,-0.42
5/22/2024,73027,73993,73993,72970,15630,-1.27
5/23/2024,71632,72596,72726,71551,18390,-1.91
5/24/2024,71380,71773,71773,71280,11670,-0.35
5/27/2024,72001,71847,72150,71552,11000,0.87
5/28/2024,72145,71993,72390,71720,10070,0.2
5/29/2024,71993,72149,72380,71850,9520,-0.21
5/30/2024,71852,71721,72111,71501,3440,-0.2
5/31/2024,71703,71846,72341,71612,300,-0.21
6/3/2024,71818,72880,72880,71240,270,0.16
6/4/2024,71782,72052,72300,71400,140,-0.05
6/5/2024,72485,71890,72599,71425,140,0.98
6/6/2024,72963,72540,73125,72516,13140,0.66
6/7/2024,71308,73296,73333,71151,29730,-2.27
6/10/2024,71303,71306,71380,70684,14550,-0.01
6/11/2024,71346,71199,71550,70871,12030,0.06
6/12/2024,71796,71400,71990,71290,16900,0.63
6/13/2024,71030,71622,71622,70875,18030,-1.07
6/14/2024,71691,71111,71743,71011,15740,0.93
6/17/2024,71285,71463,71586,71170,7550,-0.57
6/18/2024,71503,71482,71541,71032,13010,0.31
6/19/2024,71519,71534,71639,71405,6310,0.02
6/20/2024,72258,71570,72500,71570,17690,1.03
6/21/2024,71429,72348,72542,71383,19530,-1.15
6/24/2024,71512,71520,71597,71260,7670,0.12
6/25/2024,71201,71444,71593,71101,9040,-0.43
6/26/2024,70919,71230,71240,70661,13460,-0.4
6/27/2024,71303,70821,71395,70665,10720,0.54
6/28/2024,71275,71199,71530,71150,9020,-0.04
7/1/2024,71329,71262,71560,71061,3460,0.08
7/2/2024,71357,71358,71575,71267,180,0.04
7/3/2024,72160,71524,72250,71496,180,1.13
7/4/2024,72151,72234,72244,72050,70,-0.01
7/5/2024,73255,72225,76479,72201,70,1.53
7/8/2024,72332,72900,73040,72127,14590,-1.26
7/9/2024,72385,72401,72606,72130,10680,0.07
7/10/2024,72629,72491,72916,72466,11230,0.34
7/11/2024,73205,72671,73230,72671,16520,0.79
7/12/2024,73159,73040,73180,72850,10750,-0.06
7/15/2024,73311,73093,73533,72923,14640,0.21
7/16/2024,74025,73519,74074,73367,16900,0.97
7/17/2024,73924,74236,74498,73860,12490,-0.14
7/18/2024,73965,74289,74319,73869,11900,0.06
7/19/2024,72872,73700,73700,72811,17590,-1.48
7/22/2024,72641,72999,73199,72470,11130,-0.32
7/23/2024,68648,72541,72740,68600,48270,-5.5
7/24/2024,69028,69000,69349,68767,12010,0.55
7/25/2024,67491,68028,68210,66960,14710,-2.23
7/26/2024,68173,67976,68340,67670,11300,1.01
7/29/2024,68206,68391,68633,67980,11300,0.05
7/30/2024,68617,68206,68711,68011,5730,0.6
7/31/2024,69083,68999,69226,68800,570,0.68
8/1/2024,69412,68145,69849,68145,210,0.48
8/2/2024,69381,69783,70313,69043,580,-0.04
8/5/2024,68641,69849,70000,67924,110,-1.07
8/6/2024,68742,69200,69578,68533,15710,0.15
8/7/2024,68752,68617,69044,68521,11560,0.01
8/8/2024,69396,68949,69444,68608,14890,0.94
8/9/2024,69604,69633,69698,69212,11110,0.3
8/12/2024,70354,69504,70388,69436,15900,1.08
8/13/2024,70356,70437,70549,70191,12810,0
8/14/2024,69874,70247,70630,69718,18580,-0.69
8/16/2024,70938,69979,71038,69953,27670,1.52
8/19/2024,71138,71037,71272,70803,15290,0.28
8/20/2024,71340,71049,71777,70995,20810,0.28
8/21/2024,71407,71400,71658,71061,15960,0.09
8/22/2024,70796,71315,71427,70537,17530,-0.86
8/23/2024,71295,70918,71465,70845,15500,0.7
8/26/2024,71500,71417,71775,71252,14690,0.29
8/27/2024,71551,71695,71696,71245,11520,0.07
8/28/2024,71328,71490,71543,71062,11790,-0.31
8/29/2024,71666,71403,71718,71281,14010,0.47
8/30/2024,71195,71463,71697,71129,7600,-0.66
9/2/2024,71233,71126,71379,71026,1090,0.05
9/3/2024,70807,71194,71365,70575,420,-0.6
9/4/2024,71053,71076,71105,70600,70,0.35
9/5/2024,71890,71060,72510,71053,50,1.18
9/6/2024,71409,71932,72138,71230,27360,-0.67
9/9/2024,71573,71537,71640,71109,12550,0.23
9/10/2024,71821,71601,71901,71530,13030,0.35
9/11/2024,71878,71921,72147,71601,18960,0.08
9/12/2024,72681,71850,72723,71837,27820,1.12
9/13/2024,73367,72725,73450,72725,17690,0.94
9/16/2024,73422,73415,73649,73306,12250,0.07
9/17/2024,73022,73389,73492,72907,16520,-0.54
9/18/2024,73029,73162,73255,72910,10650,0.01
9/19/2024,73357,72949,73525,72750,19120,0.45
9/20/2024,73977,73450,74050,73364,20000,0.85
9/23/2024,74183,74171,74299,73929,12790,0.28
9/24/2024,74886,74273,74944,74217,15990,0.95
9/25/2024,75167,75000,75240,74838,10710,0.38
9/26/2024,75339,75199,75643,75075,15810,0.23
9/27/2024,74878,75329,75380,74742,7530,-0.61
9/30/2024,74844,75169,75359,74620,1380,-0.05
10/1/2024,75660,74867,75736,74850,640,1.09
10/3/2024,75827,76000,76250,75150,230,0.22
10/4/2024,75759,75889,76109,75377,330,-0.09
10/7/2024,75657,75671,75930,75452,12880,-0.13
10/8/2024,74799,75523,75697,74481,23990,-1.13
10/9/2024,74512,74895,74936,74420,12360,-0.38
10/10/2024,74834,74639,74950,74267,11930,0.43
10/11/2024,75738,75177,75827,75177,15840,1.21
10/14/2024,75553,75832,75928,75435,12870,-0.24
10/15/2024,75838,75639,75990,75275,14740,0.38
10/16/2024,76163,75900,76350,75867,15640,0.43
10/17/2024,76540,76198,76635,76121,17750,0.49
10/18/2024,77159,76666,77260,76666,16379,0.81
10/21/2024,77508,77300,77947,77300,16329,0.45
10/22/2024,78241,77798,78300,77635,11660,0.95
10/23/2024,77482,78027,78497,77255,12950,-0.97
10/24/2024,77872,76786,78072,76786,10090,0.5
10/25/2024,78009,77702,78104,77411,4700,0.18
10/28/2024,78159,77765,78304,77746,410,0.19
10/29/2024,78865,78438,78926,78416,190,0.9
10/30/2024,79257,79119,79375,78888,130,0.5
10/31/2024,78326,79264,79999,77803,90,-1.17
11/1/2024,78829,78600,78887,78550,3200,0.64
11/4/2024,78401,78450,78642,78226,13380,-0.54
11/5/2024,78490,78246,78670,78157,12200,0.11
11/6/2024,76689,78355,78570,76412,47170,-2.29
11/7/2024,77386,76459,77427,76311,21890,0.91
11/8/2024,77248,77455,77589,77031,16020,-0.18
11/11/2024,75382,77019,77019,75348,27620,-2.42
11/12/2024,74918,75502,75588,74644,26010,-0.62
11/13/2024,74514,75097,75333,74363,18170,-0.54
11/14/2024,74151,74000,74878,73334,25710,-0.49
11/15/2024,73965,74191,74300,73900,9820,-0.25
11/18/2024,75039,74366,75165,74305,18510,1.45
11/19/2024,75555,75255,75840,75255,21000,0.69
11/20/2024,76008,75484,76135,75380,13820,0.6
11/21/2024,76689,76250,76749,76051,20720,0.9
11/22/2024,77579,77000,77637,76959,23290,1.16
11/25/2024,75377,77100,77100,75260,32159,-2.84
11/26/2024,75293,75556,75693,74857,22000,-0.11
11/27/2024,75788,75578,76164,75578,15790,0.66
11/28/2024,75761,75656,76091,75434,12130,-0.04
11/29/2024,76485,76605,76606,76022,5350,0.96
12/2/2024,75815,76100,76189,75587,1760,-0.88
12/3/2024,75934,76095,76164,75828,180,0.16
12/4/2024,76036,76267,76373,75900,210,0.13
12/5/2024,76353,76265,76449,76195,50,0.42
12/6/2024,76185,76141,76380,75894,14610,-0.22
12/9/2024,76999,76261,77273,76160,21650,1.07
12/10/2024,77745,77135,77772,76920,20600,0.97
12/11/2024,78287,77899,78360,77590,30920,0.7
12/12/2024,77400,78050,78360,77130,25140,-1.13
12/13/2024,76592,77517,77520,76520,19860,-1.04
12/16/2024,76486,76500,76859,76350,13730,-0.14
12/17/2024,76314,76563,76585,75932,15200,-0.22
12/18/2024,76115,76265,76465,76011,11000,-0.26
12/19/2024,75191,75500,75931,75008,19350,-1.21
12/20/2024,75786,75200,76025,75070,16059,0.79
12/23/2024,75506,75680,75964,75352,14200,-0.37
12/24/2024,75562,75625,75688,75424,10820,0.07
12/26/2024,76114,75868,76200,75760,9730,0.73
12/27/2024,75783,76160,76445,75661,15260,-0.43
12/30/2024,75517,75443,76450,75336,10260,-0.35
12/31/2024,76232,75680,76970,75572,1920,0.95
1/1/2025,76214,76232,76302,76053,60,-0.02
1/2/2025,76849,76849,76849,76849,0,0.83
1/3/2025,76813,77246,78600,76613,60,-0.05
1/6/2025,77149,77309,77542,76545,27160,0.44
1/7/2025,77514,77189,77799,77100,21208,0.47
1/8/2025,77737,77450,78049,77361,21727,0.29
1/9/2025,78068,77849,78218,77765,14396,0.43
1/10/2025,78398,78389,78728,78018,25071,0.42
1/13/2025,78159,78203,78717,78090,17089,-0.3
1/14/2025,78151,78195,78415,77770,13273,-0.01
1/15/2025,78658,78323,78706,78228,16143,0.65
1/16/2025,79160,78688,79190,78687,16603,0.64
1/17/2025,79003,79055,79149,78741,14402,-0.2
1/20/2025,78530,78890,79135,78430,17304,-0.6
1/21/2025,79179,78855,79300,78782,14484,0.83
1/22/2025,79535,79267,79587,79257,14648,0.45
1/23/2025,79594,79400,79619,79251,14044,0.07
1/24/2025,79944,79950,80221,79687,13556,0.44
1/27/2025,79510,79944,80000,79431,18521,-0.54
1/28/2025,80163,79628,80199,79552,9023,0.82
1/29/2025,80310,80247,80730,80195,11055,0.18
1/30/2025,81539,80509,81800,80380,3833,1.53
1/31/2025,81836,81890,82094,81551,1125,0.36
2/1/2025,81663,81200,82730,81003,13528,-0.21
2/3/2025,82625,81243,83060,81202,25861,1.18
2/4/2025,83162,82661,83194,82309,21445,0.65
2/5/2025,83976,83324,84274,83276,29476,0.98
2/6/2025,83856,84043,84245,83371,26411,-0.14
2/7/2025,84378,84044,84690,83906,29656,0.62
2/10/2025,85308,84690,85427,84589,26703,1.1
2/11/2025,85113,85498,85875,84436,36373,-0.23
2/12/2025,85024,84631,85181,84180,28792,-0.1
2/13/2025,85368,85350,85580,85181,18828,0.4
2/14/2025,84331,85500,85856,84285,35299,-1.21
2/17/2025,84759,84791,84895,84346,15711,0.51
2/18/2025,85742,84967,85775,84966,19944,1.16
2/19/2025,85719,85730,86350,85610,25200,-0.03
2/20/2025,85830,86280,86339,85400,20977,0.13
2/21/2025,85795,85630,85850,85325,17775,-0.04
2/24/2025,86030,85847,86240,85730,22067,0.27
2/25/2025,85589,86177,86380,85130,23226,-0.51
2/26/2025,85837,85941,85941,85300,10503,0.29
2/27/2025,85123,85736,85875,84780,5943,-0.83
2/28/2025,84269,84960,85000,84083,30763,-1
3/3/2025,85355,84470,85399,84470,22181,1.29
3/4/2025,86007,85391,86286,85346,27305,0.76
3/5/2025,85848,86250,86250,85450,26706,-0.18
3/6/2025,86002,86089,86148,85400,24359,0.18
3/7/2025,85896,85799,86315,85703,26919,-0.12
3/10/2025,85460,85850,86110,85352,23266,-0.51
3/11/2025,86113,85656,86171,85520,18913,0.76
3/12/2025,86661,86197,86700,85845,26010,0.64
3/13/2025,87694,86746,87796,86530,26749,1.19
3/14/2025,87924,87909,88248,87627,12655,0.26
3/17/2025,87976,87701,88125,87679,17635,0.06
3/18/2025,88660,88299,88775,88241,22231,0.78
3/19/2025,88564,88776,88968,88405,19141,-0.11
3/20/2025,88646,88850,89000,88320,18484,0.09
3/21/2025,87785,88450,88483,87355,26283,-0.97
3/24/2025,87313,87879,87930,87191,17733,-0.54
3/25/2025,87566,86802,87949,86802,16920,0.29
3/26/2025,87506,87552,87844,87341,17163,-0.07
3/27/2025,88213,87666,88375,87665,19889,0.81
3/28/2025,88759,88280,88850,88280,16479,0.62
3/31/2025,90138,88887,90298,88887,3264,1.55
4/1/2025,90409,90360,90920,90011,28184,0.3
4/2/2025,90364,90710,90749,90128,24651,-0.05
4/3/2025,89763,90630,90937,88512,76839,-0.67
4/4/2025,87940,89237,90407,87773,74078,-2.03
4/7/2025,86819,88001,88569,86651,53976,-1.27
4/8/2025,87449,87148,88145,87148,34767,0.73
4/9/2025,89489,87650,90439,87650,67769,2.33
4/10/2025,91646,90439,91948,90240,34870,2.41
4/11/2025,93280,91999,93484,91999,48636,1.78
4/14/2025,92835,93549,93549,92334,24038,-0.48
4/15/2025,93071,92835,93165,92625,22481,0.25
4/16/2025,95163,93550,95268,93550,46672,2.25
4/17/2025,94784,95345,95476,93856,49630,-0.4
4/21/2025,96800,95550,96900,94037,35929,2.13
4/22/2025,97057,96964,99704,96303,80406,0.27
4/23/2025,94530,96000,96000,93896,68188,-2.6
4/24/2025,95807,95200,95997,95050,42952,1.35
4/25/2025,95071,95977,96101,94268,36140,-0.77
4/28/2025,96159,94809,96262,94300,27164,1.14
4/29/2025,95559,95303,95856,95097,5766,-0.62
4/30/2025,94718,95350,95373,93707,61401,-0.88
5/1/2025,92382,94002,95155,91880,38519,-2.47
5/2/2025,92692,92948,93446,92425,52253,0.34
5/5/2025,94667,93311,94842,92956,41560,2.13
5/6/2025,97460,94978,97500,94978,49584,2.95
5/7/2025,97065,96666,97375,96518,37216,-0.41
5/8/2025,96153,97200,97299,95364,71860,-0.94
5/9/2025,96490,96081,96733,95831,36158,0.35
5/12/2025,92948,95840,95840,92460,68480,-3.67
5/13/2025,93659,93000,94163,92910,42601,0.76
5/14/2025,92305,93439,93650,92076,50124,-1.45
5/15/2025,93155,91960,93417,90970,64255,0.92
5/16/2025,92443,92889,93549,91668,61604,-0.76
5/19/2025,93314,92871,93790,92871,39790,0.94
5/20/2025,94761,93010,94800,92800,48431,1.55
5/21/2025,95473,95000,95640,94922,37674,0.75
5/22/2025,95461,95900,96243,95120,47922,-0.01
5/23/2025,96210,95529,96359,95440,36730,0.78
5/26/2025,95814,95867,95991,95390,23656,-0.41
5/27/2025,95055,95782,96004,94905,29463,-0.79
5/28/2025,95177,94941,95750,94940,19680,0.13
5/29/2025,95295,94940,95600,94451,25080,0.12
5/30/2025,94712,94820,95190,94418,7692,-0.61
6/2/2025,97393,95673,97478,95660,51925,2.83
6/3/2025,97208,97250,97429,96760,29688,-0.19
6/4/2025,97973,97397,98052,97150,39705,0.79
6/5/2025,97415,97870,98658,97120,55501,-0.57
6/6/2025,96645,97597,98076,96460,46210,-0.79
6/9/2025,96703,96408,96827,95856,33278,0.06
6/10/2025,96442,96477,96950,95877,39304,-0.27
6/11/2025,96267,96668,97091,96190,41023,-0.18
6/12/2025,97786,96789,98000,96789,58023,1.58
6/13/2025,99555,98190,99890,98190,56997,1.81
6/16/2025,98594,99818,99929,98251,43351,-0.97
6/17/2025,98911,98440,99090,98260,38156,0.32
6/18/2025,99045,98905,99250,98617,34285,0.14
6/19/2025,98868,98800,99040,98254,33811,-0.18
6/20/2025,98574,98680,98680,98017,32491,-0.3
6/23/2025,98852,98573,99231,98350,37025,0.28
6/24/2025,96521,98111,98294,96265,46784,-2.36
6/25/2025,96760,96926,96999,96483,25767,0.25
6/26/2025,96452,97010,97079,96028,20511,-0.32
6/27/2025,94908,95910,95910,94518,27196,-1.6
6/30/2025,95678,95100,95765,94778,9095,0.81
7/1/2025,97239,96298,97623,96298,46217,1.63
7/2/2025,97351,97198,97459,96962,31271,0.12
7/3/2025,96801,97499,97795,96465,46469,-0.56
7/4/2025,96967,96894,97100,96801,16898,0.17
7/7/2025,97231,96500,97289,96350,30663,0.27
7/8/2025,96485,97001,97228,96051,38763,-0.77
7/9/2025,96451,96600,96600,95836,32799,-0.04
7/10/2025,96678,96540,96944,96359,28271,0.24
7/11/2025,97759,96938,97993,96938,44005,1.12
7/14/2025,97749,97799,98398,97501,30766,-0.01
7/15/2025,97214,97779,98045,97027,36738,-0.55
7/16/2025,97758,97011,98239,96600,40993,0.56
7/17/2025,97454,97482,97634,96838,33760,-0.31
7/18/2025,97965,96968,98100,96967,26856,0.52
7/21/2025,99217,97965,99348,97965,39403,1.28
7/22/2025,100168,99350,100238,98960,41357,0.96
7/23/2025,99304,100157,100421,99123,39711,-0.86
7/24/2025,98668,99010,99011,98235,30887,-0.64
7/25/2025,97842,98490,98590,97682,30927,-0.84
7/28/2025,97505,97905,98100,97255,19205,-0.34
7/29/2025,98125,97577,98244,97523,19819,0.64
7/30/2025,98003,98455,98750,97706,7875,-0.12
7/31/2025,98358,98571,98848,98164,31223,0.36
8/1/2025,99240,98300,99463,97900,49842,0.9
8/4/2025,100607,99423,100725,99366,45987,1.38
8/5/2025,100765,100649,100990,99970,44304,0.16
8/6/2025,100687,100602,100800,100155,36400,-0.08
8/7/2025,100835,100711,101519,100380,54311,0.15
8/8/2025,101212,101200,101584,100885,44871,0.37
8/11/2025,99785,100810,100810,99630,44871,-1.41
8/12/2025,99620,99848,99848,99225,36544,-0.17
8/13/2025,99656,99528,100000,99528,26569,0.04
8/14/2025,99362,99543,99932,99208,30352,-0.3
8/18/2025,99020,99539,99588,98951,19836,-0.34
8/19/2025,98359,99061,99400,98274,25645,-0.67
8/20/2025,98903,98393,99035,98145,23007,0.55
8/21/2025,99035,98913,99185,98541,24372,0.13
8/22/2025,99857,98986,99975,98760,32483,0.83
8/25/2025,100118,99510,100275,99510,20910,0.26
8/26/2025,100531,100199,100650,100199,22638,0.41
8/27/2025,100967,100416,101048,100400,15905,0.43
8/28/2025,101481,100813,101520,100813,17097,0.51
8/29/2025,103164,101390,103422,101390,25604,1.66
9/1/2025,103904,103975,104948,102900,7715,0.72
9/2/2025,105695,104799,105788,104457,51598,1.72
9/3/2025,107080,105694,107136,105694,44257,1.31
9/4/2025,106310,106501,106720,105500,44391,-0.72
9/5/2025,107605,106661,107682,106410,50562,1.22
9/8/2025,108393,107391,108599,107010,44715,0.73
9/9/2025,108907,108600,109749,108500,62124,0.47
9/10/2025,108884,108674,109250,108594,32594,-0.02
9/11/2025,108870,108601,109050,108455,38282,-0.01
9/12/2025,109237,109222,109570,109050,30033,0.34
9/15/2025,110045,109210,110196,108800,39771,0.74
9/16/2025,110040,110001,110550,109850,38451,0
9/17/2025,109692,109820,109875,109063,38342,-0.32
9/18/2025,108951,109199,109694,108589,53408,-0.68
9/19/2025,109715,109279,109786,108990,34441,0.7
9/22/2025,112070,109811,112140,109811,52835,2.15
9/23/2025,113715,112098,114090,111909,66088,1.47
9/24/2025,112475,113490,114150,112374,38769,-1.09
9/25/2025,112606,112673,113247,112100,35111,0.12
9/26/2025,113664,112643,113900,112500,10439,0.94
9/29/2025,115734,114499,115948,114499,53384,1.82
9/30/2025,116573,115878,117242,114841,88813,0.72
10/1/2025,116968,116999,117700,116306,61451,0.34
10/3/2025,117370,116433,117620,115900,51023,0.34
10/6/2025,119524,117979,119793,117979,66826,1.84
10/7/2025,120354,119759,120495,119160,76339,0.69
10/8/2025,122542,120759,122723,120759,76521,1.82
10/9/2025,119869,122280,123108,119500,108115,-2.18
10/10/2025,120727,119869,121669,119300,102118,0.72
10/13/2025,123964,121700,124149,121700,70600,2.68
10/14/2025,125753,124348,126472,123673,102840,1.44
10/15/2025,126641,125999,127150,125765,73228,0.71
10/16/2025,128735,127199,128989,126955,78786,1.65
10/17/2025,125951,129999,131698,124873,149474,-2.16
10/20/2025,129493,126573,129629,125524,93876,2.81
10/21/2025,127365,128067,128067,126091,11229,-1.64
10/22/2025,121069,126100,126100,119753,69875,-4.94
10/23/2025,123305,121360,123770,121360,53574,1.85
10/24/2025,122549,122956,123258,120672,63689,-0.61
10/27/2025,120002,121759,121899,119270,69968,-2.08
10/28/2025,118699,118900,119500,116606,55062,-1.09
10/29/2025,119424,117031,120730,117031,61325,0.61
10/30/2025,120251,117566,120499,117376,35582,0.69
10/31/2025,121209,121298,122294,120600,69402,0.8
11/3/2025,121415,121489,122100,121125,63899,0.17
11/4/2025,119830,121126,121136,119215,73605,-1.31
11/5/2025,120494,120290,120688,119730,25685,0.55
11/6/2025,120587,120547,121527,120132,53890,0.08
11/7/2025,121056,120751,121570,120523,55453,0.39
11/10/2025,123897,121799,124100,121799,64150,2.35
11/11/2025,123897,124299,125287,123401,58528,0
11/12/2025,126363,124154,126590,123620,76031,1.99
11/13/2025,126668,126541,127824,126150,80023,0.24
11/14/2025,123454,127010,127096,121767,107420,-2.54
11/17/2025,122789,123189,123580,121961,66588,-0.54
11/18/2025,122591,122101,122945,120700,75507,-0.16
11/19/2025,122904,122734,124280,122202,72005,0.26
11/20/2025,122578,122904,123579,121901,70110,-0.27
11/21/2025,123849,122361,124195,121500,76478,1.04
11/24/2025,123614,122600,123783,122257,44401,-0.19
11/25/2025,124916,124000,125162,124000,55048,1.05
11/26/2025,125674,125302,125800,124961,44486,0.61
11/27/2025,125465,125360,125719,125087,26081,-0.17
11/28/2025,126943,125899,127099,125625,50902,1.18
12/1/2025,128034,127279,128943,127279,25841,0.86
12/2/2025,128666,129325,129600,127912,60448,0.49
12/3/2025,129305,128999,130155,128999,55815,0.5
12/4/2025,128894,129251,129389,128224,43318,-0.32
12/5/2025,129206,128785,130200,128513,51597,0.24
12/8/2025,128736,128900,129542,128301,34061,-0.36
12/9/2025,128853,128893,129200,127833,41833,0.09
12/10/2025,128500,129160,129163,128259,26343,-0.27
12/11/2025,130905,128999,130988,128795,55011,1.87
12/12/2025,131645,130905,133282,130400,98046,0.57
12/15/2025,132491,131500,133633,131500,59083,0.64
12/16/2025,132627,132350,133399,131663,51610,0.1
12/17/2025,133115,132600,133490,132060,54875,0.37
12/18/2025,132684,133117,133629,132090,50581,-0.32
12/19/2025,132427,132252,132575,131803,41184,-0.19
12/22/2025,134638,132600,134688,132600,52738,1.67
12/23/2025,135799,134900,136888,134698,54815,0.86
12/24/2025,136104,136309,136500,135281,38763,0.22
12/26/2025,137789,136300,138300,136300,46771,1.24
12/29/2025,132595,137628,138269,131695,90640,-3.77
12/30/2025,133974,133185,134880,132853,36733,1.04
12/31/2025,135454,136526,136527,134866,59050,1.1
1/1/2026,135771,135687,135850,135001,14622,0.23
1/2/2026,135793,136143,137037,135525,51877,0.02
